dataset,entity,period,value,unit,source_org,source_title,source_url,quote,confidence,notes
exports_ico_group,Robustas,CY2023/24,53.735,million 60kg bags,ICO (reported by Comunicaffe),"Coffee futures soared in the first session of November, world exports flat in 2024/25 (Comunicaffe, Nov 2025)",https://www.comunicaffe.com/coffee-futures-prices-soared-in-the-first-session-of-november-world-coffee-exports-flat-in-2024-25/,"Global exports of Robusta coffee increased by 1.5% to 54.521 million, compared to 53.735 million in 2023/24",medium,Revised (Nov 2025 vintage); Nov 2024 vintage 52.595.
exports_ico_group_change_pct,Robustas,CY2024/25,1.5,%,ICO (reported by Comunicaffe),"Coffee futures soared in the first session of November, world exports flat in 2024/25 (Comunicaffe, Nov 2025)",https://www.comunicaffe.com/coffee-futures-prices-soared-in-the-first-session-of-november-world-coffee-exports-flat-in-2024-25/,"Global exports of Robusta coffee increased by 1.5% to 54.521 million, compared to 53.735 million in 2023/24",medium,
exports_ico_group,Robustas,CY2023/24,52.595,million 60kg bags,ICO (reported by Comunicaffe),"ICO Report shows biggest annual increase on record in green coffee exports, I-CIP monthly average down 3.2% in October to 250.56c (Comunicaffe, Nov 2024)",https://www.comunicaffe.com/ico-report-shows-biggest-annual-increase-on-record-for-world-coffee-exports/,Robusta exports reached a new all-time high of 52.595 million (+6.5%),medium,Nov 2024 vintage; described as all-time high at the time.
exports_ico_group_change_pct,Robustas,CY2023/24,6.5,%,ICO (reported by Comunicaffe),"ICO Report shows biggest annual increase on record in green coffee exports, I-CIP monthly average down 3.2% in October to 250.56c (Comunicaffe, Nov 2024)",https://www.comunicaffe.com/ico-report-shows-biggest-annual-increase-on-record-for-world-coffee-exports/,Robusta exports reached a new all-time high of 52.595 million (+6.5%),medium,Nov 2024 vintage.
exports_ico_group,Brazilian Naturals,CY2024/25,42.217,million 60kg bags,ICO (reported by Comunicaffe),"Coffee futures soared in the first session of November, world exports flat in 2024/25 (Comunicaffe, Nov 2025)",https://www.comunicaffe.com/coffee-futures-prices-soared-in-the-first-session-of-november-world-coffee-exports-flat-in-2024-25/,this was offset by a 7.9% decline in Brazilian Naturals to 42.217 million,medium,"All forms (incl. Brazil soluble). Green-bean BN per ICO CMR Oct 2025 = 39.31 (vs 42.5 in 2023/24, -7.6%) - see F_marginal_buyers.csv."
exports_ico_group_change_pct,Brazilian Naturals,CY2024/25,-7.9,%,ICO (reported by Comunicaffe),"Coffee futures soared in the first session of November, world exports flat in 2024/25 (Comunicaffe, Nov 2025)",https://www.comunicaffe.com/coffee-futures-prices-soared-in-the-first-session-of-november-world-coffee-exports-flat-in-2024-25/,this was offset by a 7.9% decline in Brazilian Naturals to 42.217 million,medium,
exports_ico_group,Brazilian Naturals,CY2023/24,45.283,million 60kg bags,ICO (reported by Comunicaffe),"ICO Report shows biggest annual increase on record in green coffee exports, I-CIP monthly average down 3.2% in October to 250.56c (Comunicaffe, Nov 2024)",https://www.comunicaffe.com/ico-report-shows-biggest-annual-increase-on-record-for-world-coffee-exports/,"driven first and foremost by shipments of Brazilian Naturals, which reached the unprecedented volume of 45.283 million (+22.8%)",medium,Nov 2024 vintage; record at the time.
exports_ico_group_change_pct,Brazilian Naturals,CY2023/24,22.8,%,ICO (reported by Comunicaffe),"ICO Report shows biggest annual increase on record in green coffee exports, I-CIP monthly average down 3.2% in October to 250.56c (Comunicaffe, Nov 2024)",https://www.comunicaffe.com/ico-report-shows-biggest-annual-increase-on-record-for-world-coffee-exports/,"driven first and foremost by shipments of Brazilian Naturals, which reached the unprecedented volume of 45.283 million (+22.8%)",medium,Nov 2024 vintage.
exports_ico_group,Colombian Milds,CY2024/25,,million 60kg bags,ICO (reported by Comunicaffe),"Coffee futures soared in the first session of November, world exports flat in 2024/25 (Comunicaffe, Nov 2025)",https://www.comunicaffe.com/coffee-futures-prices-soared-in-the-first-session-of-november-world-coffee-exports-flat-in-2024-25/,Colombian Milds exports reached almost 15 million (+13.5%); Other Milds were close to 27 million (+2.6%),medium,Exact level not captured - text says 'almost 15 million'. Green-bean CM = 13.9 (separate row).
exports_ico_group_change_pct,Colombian Milds,CY2024/25,13.5,%,ICO (reported by Comunicaffe),"Coffee futures soared in the first session of November, world exports flat in 2024/25 (Comunicaffe, Nov 2025)",https://www.comunicaffe.com/coffee-futures-prices-soared-in-the-first-session-of-november-world-coffee-exports-flat-in-2024-25/,Colombian Milds exports reached almost 15 million (+13.5%); Other Milds were close to 27 million (+2.6%),medium,All forms.
exports_ico_group,Other Milds,CY2024/25,,million 60kg bags,ICO (reported by Comunicaffe),"Coffee futures soared in the first session of November, world exports flat in 2024/25 (Comunicaffe, Nov 2025)",https://www.comunicaffe.com/coffee-futures-prices-soared-in-the-first-session-of-november-world-coffee-exports-flat-in-2024-25/,Colombian Milds exports reached almost 15 million (+13.5%); Other Milds were close to 27 million (+2.6%),medium,Exact level not captured - text says 'close to 27 million'.
exports_ico_group_change_pct,Other Milds,CY2024/25,2.6,%,ICO (reported by Comunicaffe),"Coffee futures soared in the first session of November, world exports flat in 2024/25 (Comunicaffe, Nov 2025)",https://www.comunicaffe.com/coffee-futures-prices-soared-in-the-first-session-of-november-world-coffee-exports-flat-in-2024-25/,Colombian Milds exports reached almost 15 million (+13.5%); Other Milds were close to 27 million (+2.6%),medium,All forms.
exports_ico_group,Colombian Milds + Other Milds,CY2024/25,41.92,million 60kg bags,ICO (reported by Comunicaffe),"Coffee futures soared in the first session of November, world exports flat in 2024/25 (Comunicaffe, Nov 2025)",https://www.comunicaffe.com/coffee-futures-prices-soared-in-the-first-session-of-november-world-coffee-exports-flat-in-2024-25/,Arabica exports fell by 1.3% to 84.137 million bags ... 7.9% decline in Brazilian Naturals to 42.217 million,medium,DERIVED = Arabicas 84.137 - Brazilian Naturals 42.217 (consistent with 'almost 15' + 'close to 27').
exports_ico_total_green,World,CY2023/24,125.44,million 60kg bags,ICO,"Coffee Market Report - October 2024 (I-CIP retreats, but still supported...)",https://www.icocoffee.org/documents/cy2024-25/cmr-1024-e.pdf,"coffee year 2023/24 was a record year for exports of green beans with 125.44 million bags shipped, the largest volume ever recorded, up 12.4% with a net gain of 13.87 million bags",medium,"Green beans only, Oct 2024 vintage. Implies CY2022/23 ~111.6 (TCTJ reported 110.81). Inconsistent with Oct-2025 CMR wording (next row) unless revised - verify."
exports_ico_total_green,World,CY2024/25,121.26,million 60kg bags,ICO,Coffee Market Report - October 2025,https://www.ico.org/documents/cy2025-26/cmr-1025-e.pdf,"the full-year volume for total green bean exports was down 0.8% at 121.26 million bags, compared with the previous year",low,Search-summary wording only; implies CY2023/24 ~122.2 vs 125.44 in Oct-2024 vintage (possible ICO revision). Verify against CMR Oct 2025 table.
exports_ico_total_green,World,CY2022/23,110.81,million 60kg bags,ICO (reported by Tea & Coffee Trade Journal),Global green coffee exports drop 5.5% for CY 2022/23,https://www.teaandcoffee.net/news/33154/global-green-coffee-exports-drop-5-5-for-cy-2022-23/,Global green coffee exports fell 5.5% to 110.81 million bags in coffee year 2022/23,medium,Green beans; from ICO CMR Oct 2023.
exports_ico_total_green_change_pct,World,CY2022/23,-5.5,%,ICO (reported by Tea & Coffee Trade Journal),Global green coffee exports drop 5.5% for CY 2022/23,https://www.teaandcoffee.net/news/33154/global-green-coffee-exports-drop-5-5-for-cy-2022-23/,Global green coffee exports fell 5.5% to 110.81 million bags in coffee year 2022/23,medium,
exports_ico_group_green,Arabicas (all arabica groups),CY2022/23,67.05,million 60kg bags,ICO,Coffee Market Report - October 2023 (Arabica and Robusta arbitrage remains low as I-CIP ...),https://ico.org/documents/cy2023-24/cmr-1023-e.pdf,total green bean exports of the Arabicas were down 10.1% to 67.05 million bags from 74.63 million bags in coffee year 2021/22,high,Also reported by TCTJ. ICO explanation: 'drawdown of stocks in consuming countries and substitution towards the Robustas are the two main factors' behind the Arabica decline.
exports_ico_group_green,Arabicas (all arabica groups),CY2021/22,74.63,million 60kg bags,ICO,Coffee Market Report - October 2023 (Arabica and Robusta arbitrage remains low as I-CIP ...),https://ico.org/documents/cy2023-24/cmr-1023-e.pdf,total green bean exports of the Arabicas were down 10.1% to 67.05 million bags from 74.63 million bags in coffee year 2021/22,high,Prior-year comparison in same sentence.
exports_ico_group_green_change_pct,Arabicas (all arabica groups),CY2022/23,-10.1,%,ICO,Coffee Market Report - October 2023 (Arabica and Robusta arbitrage remains low as I-CIP ...),https://ico.org/documents/cy2023-24/cmr-1023-e.pdf,total green bean exports of the Arabicas were down 10.1% to 67.05 million bags from 74.63 million bags in coffee year 2021/22,high,SWITCHING EVIDENCE: ICO attributes part of the fall to substitution towards Robustas.
exports_ico_group_green,Robustas,CY2022/23,43.84,million 60kg bags,ICO,Coffee Market Report - November 2023,https://ico.org/documents/cy2023-24/cmr-1123-e.pdf,"Looking at the full year, exports of the Robustas were 43.84 million bags in coffee year 2022/23",low,Page attribution NOT confirmed (search summary; candidate ICO CMRs Oct/Nov 2023). Consistent with 110.81 - 67.05 = 43.76.
exports_ico_group_green,Brazilian Naturals,CY2022/23,34.16,million 60kg bags,ICO,Coffee Market Report - November 2023,https://ico.org/documents/cy2023-24/cmr-1123-e.pdf,Shipments of Brazilian Naturals reached a volume of 34.16 million bags in coffee year 2022/23,low,Page attribution NOT confirmed (search summary). Green-bean basis assumed.
exports_ico_group_green,Colombian Milds,CY2024/25,13.9,million 60kg bags,ICO,Coffee Market Report - October 2025,https://www.ico.org/documents/cy2025-26/cmr-1025-e.pdf,"In coffee year 2024/25, exports of the Colombian Milds totalled 13.9 million bags, of which Colombia accounted for 12.39 million bags",medium,Green beans; search-summary attribution to CMR Oct 2025. F_marginal_buyers.csv reports +11.5% y/y for the same figure.
exports_country_green,Colombia,CY2024/25,12.39,million 60kg bags,ICO,Coffee Market Report - October 2025,https://www.ico.org/documents/cy2025-26/cmr-1025-e.pdf,"In coffee year 2024/25, exports of the Colombian Milds totalled 13.9 million bags, of which Colombia accounted for 12.39 million bags",medium,Green beans.
arabica_share_exports_pct,World (green bean exports),CY2024/25,63.4,%,ICO,Coffee Market Report - October 2025,https://www.ico.org/documents/cy2025-26/cmr-1025-e.pdf,"In coffee year 2024/25, the Arabicas share of the total green bean exports fell to 63.4% from 63.7% in 2023/24",high,Returned by two separate searches.
arabica_share_exports_pct,World (green bean exports),CY2023/24,63.7,%,ICO,Coffee Market Report - October 2025,https://www.ico.org/documents/cy2025-26/cmr-1025-e.pdf,"In coffee year 2024/25, the Arabicas share of the total green bean exports fell to 63.4% from 63.7% in 2023/24",high,
robusta_share_exports_pct,World (green bean exports),CY2024/25,36.6,%,ICO,Coffee Market Report - October 2025,https://www.ico.org/documents/cy2025-26/cmr-1025-e.pdf,"In coffee year 2024/25, the Arabicas share of the total green bean exports fell to 63.4% from 63.7% in 2023/24",medium,DERIVED = 100 - reported Arabica share 63.4.
robusta_share_exports_pct,World (green bean exports),CY2023/24,36.3,%,ICO,Coffee Market Report - October 2025,https://www.ico.org/documents/cy2025-26/cmr-1025-e.pdf,"In coffee year 2024/25, the Arabicas share of the total green bean exports fell to 63.4% from 63.7% in 2023/24",medium,DERIVED = 100 - reported Arabica share 63.7.
robusta_share_exports_pct,"World (ICO statement, basis not stated)",CY2020/21,33.8,%,ICO,"Coffee Report and Outlook, December 2023 (page attribution NOT confirmed)",https://icocoffee.org/documents/cy2023-24/Coffee_Report_and_Outlook_December_2023_ICO.pdf,share of Robustas in world coffee exports increased steadily ... rising from 33.8% in 2020/21 to 39.1% in 2022/23 and to an estimated 39.3% in 2023/24,low,"ICO statement returned by two searches; exact ICO page NOT confirmed (candidates: Coffee Report & Outlook Dec 2023, CMR Dec 2023/Apr 2024/Aug 2024)."
robusta_share_exports_pct,"World (ICO statement, basis not stated)",CY2022/23,39.1,%,ICO,"Coffee Report and Outlook, December 2023 (page attribution NOT confirmed)",https://icocoffee.org/documents/cy2023-24/Coffee_Report_and_Outlook_December_2023_ICO.pdf,share of Robustas in world coffee exports increased steadily ... rising from 33.8% in 2020/21 to 39.1% in 2022/23 and to an estimated 39.3% in 2023/24,low,"ICO statement returned by two searches; exact ICO page NOT confirmed (candidates: Coffee Report & Outlook Dec 2023, CMR Dec 2023/Apr 2024/Aug 2024)."
robusta_share_exports_pct,"World (ICO statement, basis not stated)",CY2023/24,39.3,%,ICO,"Coffee Report and Outlook, December 2023 (page attribution NOT confirmed)",https://icocoffee.org/documents/cy2023-24/Coffee_Report_and_Outlook_December_2023_ICO.pdf,share of Robustas in world coffee exports increased steadily ... rising from 33.8% in 2020/21 to 39.1% in 2022/23 and to an estimated 39.3% in 2023/24,low,"ICO statement returned by two searches; exact ICO page NOT confirmed (candidates: Coffee Report & Outlook Dec 2023, CMR Dec 2023/Apr 2024/Aug 2024). Estimate at time of writing."
robusta_share_exports_pct,World (all forms),CY2024/25,39.32,%,ICO (reported by Comunicaffe),"Coffee futures soared in the first session of November, world exports flat in 2024/25 (Comunicaffe, Nov 2025)",https://www.comunicaffe.com/coffee-futures-prices-soared-in-the-first-session-of-november-world-coffee-exports-flat-in-2024-25/,Robusta exports amounted to 54.52 million bags ... Exports in coffee year 2024/25 ... 138.66 million bags,medium,DERIVED = 54.521 / 138.658 (Nov 2025 vintage).
robusta_share_exports_pct,World (all forms),CY2023/24,38.65,%,ICO (reported by Comunicaffe),"Coffee futures soared in the first session of November, world exports flat in 2024/25 (Comunicaffe, Nov 2025)",https://www.comunicaffe.com/coffee-futures-prices-soared-in-the-first-session-of-november-world-coffee-exports-flat-in-2024-25/,Robusta ... 53.73 million bags ... 139.01 million bags in coffee year 2023/24,medium,DERIVED = 53.735 / 139.015 (Nov 2025 vintage). Nov 2024 vintage gives 52.595/137.273 = 38.31.
exports_ico_12m,Arabicas (all arabica groups),2025-08/2026-07,80.96,million 60kg bags,ICO,Coffee Market Report - August 2026,https://www.ico.org/documents/cy2025-26/cmr-0826-e.pdf,"In the twelve months ending July 2026, exports of Arabica totalled 80.96 million bags compared to 86.37 million bags last year; whereas Robusta exports amounted to 60.01 million bags",medium,ICO trade-statistics wording returned by two searches; summary did not name the page - CMR Aug 2026 reports July-2026 data (ico.org home page also listed). All forms.
exports_ico_12m,Arabicas (all arabica groups),2024-08/2025-07,86.37,million 60kg bags,ICO,Coffee Market Report - August 2026,https://www.ico.org/documents/cy2025-26/cmr-0826-e.pdf,"In the twelve months ending July 2026, exports of Arabica totalled 80.96 million bags compared to 86.37 million bags last year; whereas Robusta exports amounted to 60.01 million bags",medium,ICO trade-statistics wording returned by two searches; summary did not name the page - CMR Aug 2026 reports July-2026 data (ico.org home page also listed). All forms.
exports_ico_12m,Robustas,2025-08/2026-07,60.01,million 60kg bags,ICO,Coffee Market Report - August 2026,https://www.ico.org/documents/cy2025-26/cmr-0826-e.pdf,"In the twelve months ending July 2026, exports of Arabica totalled 80.96 million bags compared to 86.37 million bags last year; whereas Robusta exports amounted to 60.01 million bags",medium,ICO trade-statistics wording returned by two searches; summary did not name the page - CMR Aug 2026 reports July-2026 data (ico.org home page also listed). All forms.
exports_ico_12m,Robustas,2024-08/2025-07,54.67,million 60kg bags,ICO,Coffee Market Report - August 2026,https://www.ico.org/documents/cy2025-26/cmr-0826-e.pdf,whereas Robusta exports amounted to 60.01 million bags compared to 54.67 million bags,medium,ICO trade-statistics wording returned by two searches; summary did not name the page - CMR Aug 2026 reports July-2026 data (ico.org home page also listed). All forms.
robusta_share_exports_pct,"World (all forms, 12 months)",2025-08/2026-07,42.57,%,ICO,Coffee Market Report - August 2026,https://www.ico.org/documents/cy2025-26/cmr-0826-e.pdf,"In the twelve months ending July 2026, exports of Arabica totalled 80.96 million bags compared to 86.37 million bags last year; whereas Robusta exports amounted to 60.01 million bags",medium,"DERIVED = 60.01/(80.96+60.01). Arabica -6.3% y/y, Robusta +9.8% y/y."
robusta_share_exports_pct,"World (all forms, 12 months)",2024-08/2025-07,38.76,%,ICO,Coffee Market Report - August 2026,https://www.ico.org/documents/cy2025-26/cmr-0826-e.pdf,"In the twelve months ending July 2026, exports of Arabica totalled 80.96 million bags compared to 86.37 million bags last year; whereas Robusta exports amounted to 60.01 million bags",medium,DERIVED = 54.67/(86.37+54.67).
exports_ico_12m,Robustas,2020-11/2021-10,47.19,million 60kg bags,ICO,Trade Statistics October 2021 (ICO news page),https://ico.org/show_news.asp?id=770,"In the twelve months ending October 2021, Robusta exports amounted to 47.19 million bags compared to 49.05 million bags",medium,"12-month rolling, not coffee year. Arabica counterpart not captured."
exports_ico_12m,Robustas,2019-11/2020-10,49.05,million 60kg bags,ICO,Trade Statistics October 2021 (ICO news page),https://ico.org/show_news.asp?id=770,"In the twelve months ending October 2021, Robusta exports amounted to 47.19 million bags compared to 49.05 million bags",medium,12-month rolling (prior-year comparison).
exports_ico_ytd_green,Robustas,2023-10/2024-03,25.16,million 60kg bags,ICO,Coffee Market Report - April 2024 (Robustas reach 45-year high),https://www.icocoffee.org/documents/cy2023-24/cmr-0424-e.pdf,"The cumulative total for the first six months of coffee year 2023/24 was up 8.9%, at 25.16 million bags, as compared with 23.1 million bags",medium,"Green bean Robustas, first half CY2023/24; search-summary attribution to CMR Apr 2024."
exports_ico_ytd_green,Robustas,2022-10/2023-03,23.1,million 60kg bags,ICO,Coffee Market Report - April 2024 (Robustas reach 45-year high),https://www.icocoffee.org/documents/cy2023-24/cmr-0424-e.pdf,"The cumulative total for the first six months of coffee year 2023/24 was up 8.9%, at 25.16 million bags, as compared with 23.1 million bags",medium,
exports_ico_monthly_green,Robustas,2024-03,5.04,million 60kg bags,ICO,Coffee Market Report - April 2024 (Robustas reach 45-year high),https://www.icocoffee.org/documents/cy2023-24/cmr-0424-e.pdf,Green bean exports of the Robustas were up 7.8% to 5.04 million bags in March 2024 from 4.68 million bags in March 2023,medium,
exports_ico_monthly_green,Robustas,2023-03,4.68,million 60kg bags,ICO,Coffee Market Report - April 2024 (Robustas reach 45-year high),https://www.icocoffee.org/documents/cy2023-24/cmr-0424-e.pdf,Green bean exports of the Robustas were up 7.8% to 5.04 million bags in March 2024 from 4.68 million bags in March 2023,medium,
exports_robusta_country_monthly,Brazil (conilon),2024-03,0.85,million 60kg bags,ICO,Coffee Market Report - April 2024 (Robustas reach 45-year high),https://www.icocoffee.org/documents/cy2023-24/cmr-0424-e.pdf,"Brazil shipped 0.85 million bags in March 2024 as compared with 0.11 million bags in March 2023, up 686.1%",medium,Robusta-group green exports; Brazil conilon filling Vietnam/Indonesia shortfall.
exports_robusta_country_monthly,Brazil (conilon),2023-03,0.11,million 60kg bags,ICO,Coffee Market Report - April 2024 (Robustas reach 45-year high),https://www.icocoffee.org/documents/cy2023-24/cmr-0424-e.pdf,"Brazil shipped 0.85 million bags in March 2024 as compared with 0.11 million bags in March 2023, up 686.1%",medium,
exports_robusta_country_monthly,Vietnam,2024-03,3.22,million 60kg bags,ICO,Coffee Market Report - April 2024 (Robustas reach 45-year high),https://www.icocoffee.org/documents/cy2023-24/cmr-0424-e.pdf,"Indonesia and Vietnam saw their exports fall by 33.5% and 10.2%, respectively, to 0.31 million bags and 3.22 million bags in March 2024",medium,-10.2% y/y
exports_robusta_country_monthly,Indonesia,2024-03,0.31,million 60kg bags,ICO,Coffee Market Report - April 2024 (Robustas reach 45-year high),https://www.icocoffee.org/documents/cy2023-24/cmr-0424-e.pdf,"Indonesia and Vietnam saw their exports fall by 33.5% and 10.2%, respectively, to 0.31 million bags and 3.22 million bags in March 2024",medium,-33.5% y/y
exports_robusta_country_ytd,Indonesia,2023-10/2024-03,3.04,million 60kg bags,ICO,Coffee Market Report - April 2024 (Robustas reach 45-year high),https://www.icocoffee.org/documents/cy2023-24/cmr-0424-e.pdf,"Indonesia's exports to date in coffee year 2023/24 are down 21.8% at 3.04 million bags, the lowest level since coffee year 2018/19",medium,
exports_ico_monthly_green,Robustas,2025-02,4.71,million 60kg bags,ICO,Coffee Market Report - March 2025,https://www.ico.org/documents/cy2024-25/cmr-0325-e.pdf,Green bean exports of Robustas were up 10.7% to 4.71 million bags in February 2025 from 4.25 million bags in February 2024,medium,Search-summary attribution to CMR Mar 2025.
exports_ico_monthly_green,Robustas,2024-02,4.25,million 60kg bags,ICO,Coffee Market Report - March 2025,https://www.ico.org/documents/cy2024-25/cmr-0325-e.pdf,Green bean exports of Robustas were up 10.7% to 4.71 million bags in February 2025 from 4.25 million bags in February 2024,medium,
exports_robusta_country_monthly,Vietnam,2025-02,3.12,million 60kg bags,ICO,Coffee Market Report - March 2025,https://www.ico.org/documents/cy2024-25/cmr-0325-e.pdf,Indonesia and Vietnam ... increased by 170% and 22.8% ... to 0.39 million bags and 3.12 million bags in February 2025 as compared with 0.15 million bags and 2.54 million bags,medium,
exports_robusta_country_monthly,Vietnam,2024-02,2.54,million 60kg bags,ICO,Coffee Market Report - March 2025,https://www.ico.org/documents/cy2024-25/cmr-0325-e.pdf,Indonesia and Vietnam ... increased by 170% and 22.8% ... to 0.39 million bags and 3.12 million bags in February 2025 as compared with 0.15 million bags and 2.54 million bags,medium,
exports_robusta_country_monthly,Indonesia,2025-02,0.39,million 60kg bags,ICO,Coffee Market Report - March 2025,https://www.ico.org/documents/cy2024-25/cmr-0325-e.pdf,Indonesia and Vietnam ... increased by 170% and 22.8% ... to 0.39 million bags and 3.12 million bags in February 2025 as compared with 0.15 million bags and 2.54 million bags,medium,
exports_robusta_country_monthly,Indonesia,2024-02,0.15,million 60kg bags,ICO,Coffee Market Report - March 2025,https://www.ico.org/documents/cy2024-25/cmr-0325-e.pdf,Indonesia and Vietnam ... increased by 170% and 22.8% ... to 0.39 million bags and 3.12 million bags in February 2025 as compared with 0.15 million bags and 2.54 million bags,medium,
exports_ico_monthly_green,Robustas,2025-07,3.92,million 60kg bags,ICO,Coffee Market Report - August 2025 (I-CIP grows almost 100 US cents/lb in August 2025),https://www.ico.org/documents/cy2024-25/cmr-0825-e.pdf,Exports of Robustas were up 5.2% to 3.92 million bags in July 2025 from 3.73 million bags in July 2024,medium,Search-summary attribution to CMR Aug 2025.
