dataset,entity,period,value,unit,source_org,source_title,source_url,quote,confidence,notes
stores_starbucks_china,Starbucks China,FY2024,7596,stores,Starbucks,"Starbucks Reports Q4 and Full Fiscal Year 2024 Results (Oct 30, 2024)",https://s203.q4cdn.com/326826266/files/doc_financials/2024/q4/Q4-and-Full-FY24-Earnings-Release-Final-10-30-24.pdf,"with 16,941 and 7,596 stores in the U.S. and China, respectively",high,Same release: China comparable store sales -14% in Q4 FY24.
stores_starbucks_total,Starbucks,FY2025,40990,stores,Starbucks (SEC 8-K),"Starbucks Q4 and full fiscal year 2025 earnings release, 8-K Exhibit 99.1",https://www.sec.gov/Archives/edgar/data/829224/000082922425000074/sbux-09282025xexhibit991.htm,"107 net store closures in Q4, ending the period with 40,990 stores",high,"FY2025 ended Sep 28, 2025 (per filing date in URL). 107 net store closures in Q4."
stores_starbucks_us,Starbucks US,FY2025,16864,stores,Starbucks (SEC 8-K),"Starbucks Q4 and full fiscal year 2025 earnings release, 8-K Exhibit 99.1",https://www.sec.gov/Archives/edgar/data/829224/000082922425000074/sbux-09282025xexhibit991.htm,"stores in the U.S. and China comprised 61% of the company's global portfolio, with 16,864 and 8,011 stores in the U.S. and China, respectively",high,"First year-over-year decline in US store count in the series (16,941 -> 16,864)."
stores_starbucks_china,Starbucks China,FY2025,8011,stores,Starbucks (SEC 8-K),"Starbucks Q4 and full fiscal year 2025 earnings release, 8-K Exhibit 99.1",https://www.sec.gov/Archives/edgar/data/829224/000082922425000074/sbux-09282025xexhibit991.htm,"with 16,864 and 8,011 stores in the U.S. and China, respectively",high,Company-reported count at FY2025 end.
stores_starbucks_total,Starbucks,FY2026-Q3,41304,stores,Starbucks,"Starbucks Reports Q3 Fiscal Year 2026 Results (Jul 29, 2026)",https://investor.starbucks.com/news/financial-releases/news-details/2026/Starbucks-Reports-Q3-Fiscal-Year-2026-Results/default.aspx,"opened 175 net new stores in Q3, ending the period with 41,304 stores",high,"Quarter ended Jun 28, 2026. Release headline: revenues down 1% 'Reflecting the Starbucks China Transaction' (check whether China stores are still counted and how). FY2026 guidance ~600-650 net new coffeehouses."
gdp_per_capita_usd,China,2005,1777.64,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""China"",""CHN"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2005] ""1777.64496828464""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,China,2010,4629.25,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""China"",""CHN"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2010] ""4629.24551710077""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,China,2015,8175.33,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""China"",""CHN"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2015] ""8175.33285077393""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,China,2020,10627.46,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""China"",""CHN"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2020] ""10627.4637989619""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,China,2024,13303.15,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""China"",""CHN"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2024] ""13303.1481543868""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,India,2005,710.49,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""India"",""IND"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2005] ""710.488080408949""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,India,2010,1347.52,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""India"",""IND"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2010] ""1347.51939071367""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,India,2015,1584.00,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""India"",""IND"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2015] ""1583.99815907985""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,India,2020,1907.04,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""India"",""IND"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2020] ""1907.04251637669""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,India,2024,2696.66,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""India"",""IND"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2024] ""2696.66389984463""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Indonesia,2005,1238.21,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Indonesia"",""IDN"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2005] ""1238.21447629488""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Indonesia,2010,3065.68,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Indonesia"",""IDN"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2010] ""3065.68348377765""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Indonesia,2015,3288.22,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Indonesia"",""IDN"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2015] ""3288.22269725538""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Indonesia,2020,3853.70,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Indonesia"",""IDN"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2020] ""3853.70288774146""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Indonesia,2024,4925.43,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Indonesia"",""IDN"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2024] ""4925.43048751861""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Viet Nam,2005,710.75,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Viet Nam"",""VNM"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2005] ""710.746759994861""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Viet Nam,2010,1683.16,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Viet Nam"",""VNM"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2010] ""1683.16182443979""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Viet Nam,2015,2577.57,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Viet Nam"",""VNM"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2015] ""2577.56885340113""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Viet Nam,2020,3534.04,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Viet Nam"",""VNM"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2020] ""3534.03953482647""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Viet Nam,2024,4717.29,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Viet Nam"",""VNM"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2024] ""4717.29028732449""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Philippines,2005,1220.46,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Philippines"",""PHL"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2005] ""1220.46018559867""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Philippines,2010,2162.91,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Philippines"",""PHL"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2010] ""2162.91375885614""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Philippines,2015,2909.86,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Philippines"",""PHL"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2015] ""2909.85818010301""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
