dataset,entity,period,value,unit,source_org,source_title,source_url,quote,confidence,notes
balance_ico,World,CY2024/25,2.443,million 60kg bags,ICO,"Table 3: World Supply/Demand Balance, ICO Coffee Market Report - February 2026 (PDF dated 12 Mar 2026)",https://www.ico.org/documents/cy2025-26/cmr-0226-e.pdf,"Table 3 (thousand 60-kg bags), coffee year commencing 2021 2022 2023 2024: BALANCE -5,407 -11,070 -3,871 2,443",high,"Coffee-year basis (""Coffee year commencing"" 2021..2024 = CY2021/22..CY2024/25). Vintage: ICO Table 3 as published in Feb 2026 CMR (identical in Mar 2026 CMR, cmr-0326-e.pdf). SUPERSEDED by the 10 Sep 2026 update (Aug 2026 CMR). Source table in thousand 60-kg bags; converted to million (/1000, 3 dp). Official BALANCE row (production - consumption). Note: in this vintage 2024/25 was a SURPLUS (+2.443m); the Sep 2026 revision turned it into a deficit (-6.3m derived). Read from a copy of the ICO PDF/text mirrored in public repo github.com/BMR-Com/coffee-analytics (pipeline downloads the CMR from ico.org; pdfs/2026-02.pdf, data/report-text/2026-02.txt @ b7111c9)."
balance_ico,World,CY2024/25,-6.3,million 60kg bags,ICO,ICO Coffee Market Report - August 2026 (published 10 Sep 2026),https://www.ico.org/documents/cy2025-26/cmr-0826-e.pdf,Table 3: Total Production 175.9; Consumption 182.2 (million 60-kg bags),medium,"DERIVED by analyst: ICO production minus consumption from Table 3 (Sep 2026 vintage). ICO text confirms deficits in each of 2021/22-2024/25 (four consecutive). Read from a copy of the ICO PDF/text mirrored in public repo github.com/BMR-Com/coffee-analytics (pipeline downloads the CMR from ico.org; pdfs/2026-08.pdf, data/report-text/2026-08.txt @ b7111c9)."
balance_ico,World,CY2025/26,3.0,million 60kg bags,ICO,ICO Coffee Market Report - August 2026 (published 10 Sep 2026),https://www.ico.org/documents/cy2025-26/cmr-0826-e.pdf,"Following four consecutive coffee years of deficit, from 2021/22 to 2024/25, the global coffee market is projected to record a surplus of 3.0 million bags in 2025/26.",high,"Coffee-year basis (Oct-Sep). Vintage: ICO supply & demand statistics update of 10 Sep 2026 (latest). 2025/26 = estimate. Consumption defined as apparent consumption (production + net trade +/- stock changes; footnote 5). Surplus = production 183.6 - consumption 180.6. Read from a copy of the ICO PDF/text mirrored in public repo github.com/BMR-Com/coffee-analytics (pipeline downloads the CMR from ico.org; pdfs/2026-08.pdf, data/report-text/2026-08.txt @ b7111c9)."
balance_usda_implied,World,2005/06,-7.268,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 117883; Domestic Consumption 125151 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = -8.492m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2006/07,9.698,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 134050; Domestic Consumption 124352 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = +3.125m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2007/08,-4.520,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 124388; Domestic Consumption 128908 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = -4.298m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2008/09,10.884,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 136751; Domestic Consumption 125867 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = +8.185m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2009/10,-9.422,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 129774; Domestic Consumption 139196 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = -10.748m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2010/11,5.901,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 141409; Domestic Consumption 135508 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = -0.205m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2011/12,2.006,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 144837; Domestic Consumption 142831 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = -2.892m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2012/13,14.618,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 158018; Domestic Consumption 143400 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = +9.617m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2013/14,16.177,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 160054; Domestic Consumption 143877 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = +5.819m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2014/15,6.633,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 153796; Domestic Consumption 147163 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = +1.948m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2015/16,-0.757,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 152429; Domestic Consumption 153186 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = -8.181m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2016/17,5.975,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 161079; Domestic Consumption 155104 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = +1.502m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2017/18,-0.813,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 159814; Domestic Consumption 160627 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = -4.502m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2018/19,9.853,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 175856; Domestic Consumption 166003 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = +4.995m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2019/20,6.675,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 169030; Domestic Consumption 162355 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = -1.138m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2020/21,14.456,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 176549; Domestic Consumption 162093 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = +1.686m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2021/22,-2.839,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 165044; Domestic Consumption 167883 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = -5.554m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2022/23,-4.365,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 164389; Domestic Consumption 168754 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = -5.006m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2023/24,5.377,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 169345; Domestic Consumption 163968 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = -3.813m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2024/25,3.760,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 175316; Domestic Consumption 171556 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = -1.814m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_implied,World,2025/26,4.996,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Production 178848; Domestic Consumption 173852 (1000 60 KG BAGS),medium,"DERIVED by analyst: production minus domestic consumption, Dec 2025 PSD vintage. USDA does not publish a 'surplus/deficit' line; change in world ending stocks this year = -1.159m (differs from P-C because world exports != world imports and other statistical residuals)."
balance_usda_stock_change,World,2005/06,-8.492,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Beginning Stocks 41073; Ending Stocks 32581 (1000 60 KG BAGS),medium,DERIVED by analyst: world ending stocks minus beginning stocks (Dec 2025 PSD vintage) - the stock-based USDA-implied surplus(+)/deficit(-). Preferred over production-minus-consumption because USDA world bean exports and imports do not net to zero.
balance_usda_stock_change,World,2006/07,3.125,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Beginning Stocks 32581; Ending Stocks 35706 (1000 60 KG BAGS),medium,DERIVED by analyst: world ending stocks minus beginning stocks (Dec 2025 PSD vintage) - the stock-based USDA-implied surplus(+)/deficit(-). Preferred over production-minus-consumption because USDA world bean exports and imports do not net to zero.
balance_usda_stock_change,World,2007/08,-4.298,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Beginning Stocks 35706; Ending Stocks 31408 (1000 60 KG BAGS),medium,DERIVED by analyst: world ending stocks minus beginning stocks (Dec 2025 PSD vintage) - the stock-based USDA-implied surplus(+)/deficit(-). Preferred over production-minus-consumption because USDA world bean exports and imports do not net to zero.
balance_usda_stock_change,World,2008/09,8.185,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Beginning Stocks 31408; Ending Stocks 39593 (1000 60 KG BAGS),medium,DERIVED by analyst: world ending stocks minus beginning stocks (Dec 2025 PSD vintage) - the stock-based USDA-implied surplus(+)/deficit(-). Preferred over production-minus-consumption because USDA world bean exports and imports do not net to zero.
balance_usda_stock_change,World,2009/10,-10.748,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Beginning Stocks 39593; Ending Stocks 28845 (1000 60 KG BAGS),medium,DERIVED by analyst: world ending stocks minus beginning stocks (Dec 2025 PSD vintage) - the stock-based USDA-implied surplus(+)/deficit(-). Preferred over production-minus-consumption because USDA world bean exports and imports do not net to zero.
balance_usda_stock_change,World,2010/11,-0.205,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Beginning Stocks 28845; Ending Stocks 28640 (1000 60 KG BAGS),medium,DERIVED by analyst: world ending stocks minus beginning stocks (Dec 2025 PSD vintage) - the stock-based USDA-implied surplus(+)/deficit(-). Preferred over production-minus-consumption because USDA world bean exports and imports do not net to zero.
balance_usda_stock_change,World,2011/12,-2.892,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Beginning Stocks 28640; Ending Stocks 25748 (1000 60 KG BAGS),medium,DERIVED by analyst: world ending stocks minus beginning stocks (Dec 2025 PSD vintage) - the stock-based USDA-implied surplus(+)/deficit(-). Preferred over production-minus-consumption because USDA world bean exports and imports do not net to zero.
balance_usda_stock_change,World,2012/13,9.617,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Beginning Stocks 25748; Ending Stocks 35365 (1000 60 KG BAGS),medium,DERIVED by analyst: world ending stocks minus beginning stocks (Dec 2025 PSD vintage) - the stock-based USDA-implied surplus(+)/deficit(-). Preferred over production-minus-consumption because USDA world bean exports and imports do not net to zero.
balance_usda_stock_change,World,2013/14,5.819,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Beginning Stocks 35365; Ending Stocks 41184 (1000 60 KG BAGS),medium,DERIVED by analyst: world ending stocks minus beginning stocks (Dec 2025 PSD vintage) - the stock-based USDA-implied surplus(+)/deficit(-). Preferred over production-minus-consumption because USDA world bean exports and imports do not net to zero.
balance_usda_stock_change,World,2014/15,1.948,million 60kg bags,USDA FAS (derived),"USDA FAS PSD Online coffee database (psd_coffee_csv.zip), world aggregate - Dec 2025 release vintage",https://github.com/andenick/Foodberg/blob/7b5333b1066caceaef075a4c66b480507235a571/Outputs/Data/WASDE_PSD/wasde_psd_coffee_green__world.csv,Beginning Stocks 41184; Ending Stocks 43132 (1000 60 KG BAGS),medium,DERIVED by analyst: world ending stocks minus beginning stocks (Dec 2025 PSD vintage) - the stock-based USDA-implied surplus(+)/deficit(-). Preferred over production-minus-consumption because USDA world bean exports and imports do not net to zero.
