dataset,entity,period,value,unit,source_org,source_title,source_url,quote,confidence,notes
consumption_usda,Algeria,2012/13,1945,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AG,""Algeria"",2012,2014,06,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",1945.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2014-06. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Algeria,2013/14,2300,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AG,""Algeria"",2013,2015,06,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",2300.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2015-06. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Algeria,2014/15,2195,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AG,""Algeria"",2014,2016,06,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",2195.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2016-06. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Algeria,2015/16,2320,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AG,""Algeria"",2015,2017,06,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",2320.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2017-06. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Algeria,2016/17,2205,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AG,""Algeria"",2016,2018,06,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",2205.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2018-06. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Algeria,2017/18,2300,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AG,""Algeria"",2017,2018,12,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",2300.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2018-12. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Algeria,2018/19,2340,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AG,""Algeria"",2018,2018,12,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",2340.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2018-12. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Algeria,2019/20,2040,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AG,""Algeria"",2019,2020,06,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",2040.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2020-06. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Algeria,2020/21,2240,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AG,""Algeria"",2020,2020,12,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",2240.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2020-12. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Algeria,2021/22,2090,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AG,""Algeria"",2021,2021,12,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",2090.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2021-12. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Algeria,2022/23,2050,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AG,""Algeria"",2022,2022,12,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",2050.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2022-12. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Algeria,2023/24,1950,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AG,""Algeria"",2023,2023,12,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",1950.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2023-12. MY 2023/24 = preliminary estimate at June 2024. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Algeria,2024/25,1950,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AG,""Algeria"",2024,2024,06,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",1950.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2024-06. MY 2024/25 = June 2024 FORECAST (superseded; see Dec-2025/Jul-2026 rows where available). Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Australia,2005/06,1130,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AS,""Australia"",2005,2015,06,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",1130.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2015-06. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Australia,2006/07,1145,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AS,""Australia"",2006,2015,06,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",1145.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2015-06. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
consumption_usda,Australia,2007/08,1245,1000 60kg bags,USDA FAS PSD (official bulk CSV via GitHub mirror),"USDA PSD psd_coffee.csv, Coffee Green, June 2024 release (mirror: Mal303/Interactive-Coffee-Bean-Origin-Map)",https://github.com/Mal303/Interactive-Coffee-Bean-Origin-Map/blob/a1577e64b4a2a0a5a6fdab415ea8fb7ae0bdb118/homepage_css/Data/CoffeeDataRaw/Coffee_Data/psd_coffee.csv,"0711100,""Coffee, Green"",AS,""Australia"",2007,2015,06,125,""Domestic Consumption"",02,""(1000 60 KG BAGS)"",1245.0000",medium,USDA PSD June 2024 release (file max MY 2024/25); this value last revised 2015-06. Importer consumption in PSD is a balance-sheet residual (imports - exports - stock change): single years can swing with stocks.
