country,source,indicator,unit,period_type,period,value,source_url,notes
Uganda,UCDA,production,bags60kg,crop_year,2001/02,2849686,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2005-2006.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2005/06 Table 2.1 (pdf p.13)
Uganda,UCDA,production,bags60kg,crop_year,2001/02,414767,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2005-2006.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2005/06 Table 2.1 (pdf p.13)
Uganda,UCDA,production,bags60kg,crop_year,2002/03,2729443,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2005-2006.pdf,"total (robusta+arabica); coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2005/06 Table 2.1 (pdf p.13); AR 2002/03 stock-movement Table 2.8 used 2,750,000 bags"
Uganda,UCDA,production,bags60kg,crop_year,2002/03,2284649,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2005-2006.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2005/06 Table 2.1 (pdf p.13)
Uganda,UCDA,production,bags60kg,crop_year,2002/03,444794,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2005-2006.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2005/06 Table 2.1 (pdf p.13)
Uganda,UCDA,production,bags60kg,crop_year,2003/04,2763954,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2007-2008.pdf,"total (robusta+arabica); coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2007/08 Table 2.1 (pdf p.13); AR 2003/04 stock-movement Table 2.8 printed total 2,750,000 (R 2,100,000 + A 560,500)"
Uganda,UCDA,production,bags60kg,crop_year,2003/04,2221850,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2007-2008.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2007/08 Table 2.1 (pdf p.13)
Uganda,UCDA,production,bags60kg,crop_year,2003/04,542104,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2007-2008.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2007/08 Table 2.1 (pdf p.13)
Uganda,UCDA,production,bags60kg,crop_year,2004/05,2693978,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2008-2009.pdf,"total (robusta+arabica); coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2008/09 Table 2.1 (pdf p.15); AR 2004/05 stock-movement Table 2.11 printed 2,441,626"
Uganda,UCDA,production,bags60kg,crop_year,2004/05,2149403,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2008-2009.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2008/09 Table 2.1 (pdf p.15)
Uganda,UCDA,production,bags60kg,crop_year,2004/05,544575,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2008-2009.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2008/09 Table 2.1 (pdf p.15)
Uganda,UCDA,production,bags60kg,crop_year,2005/06,2175221,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2009-2010.pdf,total (robusta+arabica); coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2009/10 Table 2.1 (pdf p.15)
Uganda,UCDA,production,bags60kg,crop_year,2005/06,1550497,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2009-2010.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2009/10 Table 2.1 (pdf p.15)
Uganda,UCDA,production,bags60kg,crop_year,2005/06,624724,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2009-2010.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2009/10 Table 2.1 (pdf p.15)
Uganda,UCDA,production,bags60kg,crop_year,2006/07,2905281,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2009-2010.pdf,total (robusta+arabica); coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2009/10 Table 2.1 (pdf p.15)
Uganda,UCDA,production,bags60kg,crop_year,2006/07,2325960,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2009-2010.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2009/10 Table 2.1 (pdf p.15)
Uganda,UCDA,production,bags60kg,crop_year,2006/07,579321,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2009-2010.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2009/10 Table 2.1 (pdf p.15)
Uganda,UCDA,production,bags60kg,crop_year,2007/08,3490256,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2011-2012_0.pdf,total (robusta+arabica); coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2011/12 Table 1.1 (pdf p.17)
Uganda,UCDA,production,bags60kg,crop_year,2007/08,2982339,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2011-2012_0.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2011/12 Table 1.1 (pdf p.17)
Uganda,UCDA,production,bags60kg,crop_year,2007/08,507917,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2011-2012_0.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2011/12 Table 1.1 (pdf p.17)
Uganda,UCDA,production,bags60kg,crop_year,2008/09,3259547,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2012-2013_0.pdf,"total (robusta+arabica); coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2012/13 Table 1 (pdf p.11); revised: AR 2008/09 gave Arabica 725,649 (Table 2.10) / 725,029 (Table 2.1), total 3,335,167"
Uganda,UCDA,production,bags60kg,crop_year,2008/09,2609518,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2012-2013_0.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2012/13 Table 1 (pdf p.11)
Uganda,UCDA,production,bags60kg,crop_year,2008/09,650029,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2012-2013_0.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2012/13 Table 1 (pdf p.11)
Uganda,UCDA,production,bags60kg,crop_year,2009/10,2893876,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2013-2014_0.pdf,total (robusta+arabica); coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2013/14 Table 1.2.1 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2009/10,2076557,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2013-2014_0.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2013/14 Table 1.2.1 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2009/10,817319,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2013-2014_0.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2013/14 Table 1.2.1 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2010/11,3266565,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,total (robusta+arabica); coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2010/11,2622380,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2010/11,644185,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2011/12,3114363,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,"total (robusta+arabica); coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19); FY Jul-Jun basis (AR 2016/17 Table 1.0): 3,158,268"
Uganda,UCDA,production,bags60kg,crop_year,2011/12,2224302,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2011/12,890061,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2012/13,3912872,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,"total (robusta+arabica); coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19); FY Jul-Jun basis (AR 2016/17): 3,753,057"
Uganda,UCDA,production,bags60kg,crop_year,2012/13,3004763,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2012/13,908109,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2013/14,3652867,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,"total (robusta+arabica); coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19); FY Jul-Jun basis (AR 2016/17): 3,996,186"
Uganda,UCDA,production,bags60kg,crop_year,2013/14,2828831,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2013/14,824036,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2014/15,3646483,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,"total (robusta+arabica); coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19); FY Jul-Jun basis (AR 2016/17): 3,266,182; AR 2019/20 KPI baseline 2014/15: 3,646,058 (R 2,844,139, A 801,919)"
Uganda,UCDA,production,bags60kg,crop_year,2014/15,2849560,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,robusta; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2014/15,796923,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2014-2015.pdf,arabica; coffee year Oct-Sep; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) expressed in 60-kg bags green coffee equivalent; UCDA AR 2014/15 Table 1.0 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2015/16,4036385,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2016-2017_0.pdf,"total; fiscal year Jul-Jun; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) in 60-kg bags green equivalent; UCDA AR 2016/17 Table 1.0 (pdf p.22); same total in AR 2019/20 Fig.2 (pdf p.20); AR 2015/16 stock table printed Arabica 974,660 / total 4,056,385 (typo vs Table 1.0 954,660 / 4,036,385)"
Uganda,UCDA,production,bags60kg,crop_year,2015/16,3081725,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2016-2017_0.pdf,robusta; fiscal year Jul-Jun; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) in 60-kg bags green equivalent; UCDA AR 2016/17 Table 1.0 (pdf p.22)
Uganda,UCDA,production,bags60kg,crop_year,2015/16,954660,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2016-2017_0.pdf,arabica; fiscal year Jul-Jun; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) in 60-kg bags green equivalent; UCDA AR 2016/17 Table 1.0 (pdf p.22)
Uganda,UCDA,production,bags60kg,crop_year,2016/17,4653058,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2016-2017_0.pdf,"total; fiscal year Jul-Jun; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) in 60-kg bags green equivalent; UCDA AR 2016/17 Table 1.0 & Table 2 (pdf p.22-23); same in AR 2019/20 Fig.2; components sum to 4,653,059 (rounding)"
Uganda,UCDA,production,bags60kg,crop_year,2016/17,3619314,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2016-2017_0.pdf,robusta; fiscal year Jul-Jun; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) in 60-kg bags green equivalent; UCDA AR 2016/17 Table 1.0 (pdf p.22)
Uganda,UCDA,production,bags60kg,crop_year,2016/17,1033745,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2016-2017_0.pdf,arabica; fiscal year Jul-Jun; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) in 60-kg bags green equivalent; UCDA AR 2016/17 Table 1.0 (pdf p.22)
Uganda,UCDA,production,bags60kg,crop_year,2017/18,4710000,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2019-2020_0.pdf,"total; fiscal year Jul-Jun; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) in 60-kg bags green equivalent; UCDA AR 2019/20 Fig.2 'Annual coffee production FY2015/16-FY2019/20' (pdf p.20); AR 2017/18 p.12 (pdf p.14): 4.71 million (Robusta 3,502,439 + Arabica 1,205,158)"
Uganda,UCDA,production,bags60kg,crop_year,2017/18,3502439,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2017-2018.pdf,robusta; fiscal year Jul-Jun; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) in 60-kg bags green equivalent; UCDA AR 2017/18 section 1.1.1 (pdf p.14)
Uganda,UCDA,production,bags60kg,crop_year,2017/18,1205158,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2017-2018.pdf,arabica; fiscal year Jul-Jun; marketed production = UCDA coffee procurement (FAQ + Arabica parchment delivered to export grading factories) in 60-kg bags green equivalent; UCDA AR 2017/18 section 1.1.1 (pdf p.14)
Uganda,UCDA,production,bags60kg,crop_year,2018/19,7049049,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2019-2020_0.pdf,"total; fiscal year Jul-Jun; UCDA TOTAL production estimate (not procurement) - method break vs earlier marketed-production series; UCDA AR 2019/20 Fig.2 (pdf p.20); AR 2018/19 marketed production was 4,941,955 (R 3,745,282, A 1,246,753; pdf p.34) and Board chair cites 'over 6.7m' / '7.0 million' bags"
Uganda,UCDA,production,bags60kg,crop_year,2019/20,7753954,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2019-2020_0.pdf,total; fiscal year Jul-Jun; UCDA total production estimate by region (new + old trees); UCDA AR 2019/20 KPI table (pdf p.9) and Table 1 (pdf p.19)
Uganda,UCDA,production,bags60kg,crop_year,2019/20,6203163,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2019-2020_0.pdf,robusta; fiscal year Jul-Jun; UCDA total production estimate; UCDA AR 2019/20 KPI table (pdf p.9)
Uganda,UCDA,production,bags60kg,crop_year,2019/20,1550791,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2019-2020_0.pdf,arabica; fiscal year Jul-Jun; UCDA total production estimate; UCDA AR 2019/20 KPI table (pdf p.9)
Uganda,MAAIF,production,million_bags60kg,crop_year,2020/21,8.06,https://www.agriculture.go.ug/wp-content/uploads/2026/02/MAAIF-Statistical-Abstract-2024_-1.pdf,total; fiscal year Jul-Jun; MAAIF Statistical Abstract 2024 Table 11 (pdf p.21); UCDA AR 2020/21 KPI table (pdf p.13) gave 8.1 (text: 8.1 million); UCDA AR 2021/22 & 2022/23 KPI tables list 7.05 under 'Actual FY2020/21' which is the FY19/20 strategy baseline copied (mislabel)
Uganda,UCDA,production,million_bags60kg,crop_year,2021/22,8.45,https://ugandacoffee.go.ug/sites/default/files/2025-03/UCDA%20AR%202021_22.pdf,total; fiscal year Jul-Jun; UCDA AR 2021/22 KPI table (pdf p.11); same in AR 2022/23 KPI and MAAIF Statistical Abstract 2024 Table 11; MD foreword text says 8.4 million
Uganda,UCDA,production,million_bags60kg,crop_year,2022/23,7.8,https://ugandacoffee.go.ug/sites/default/files/2025-03/UCDA%20AR%202022_23%20.pdf,total; fiscal year Jul-Jun; UCDA AR 2022/23 KPI table (pdf p.14); same in MAAIF Statistical Abstract 2024 Table 11
Uganda,MAAIF,production,million_bags60kg,crop_year,2023/24,8.2,https://www.agriculture.go.ug/wp-content/uploads/2026/02/MAAIF-Statistical-Abstract-2024_-1.pdf,total; fiscal year Jul-Jun; MAAIF Statistical Abstract 2024 Table 11 (pdf p.21) and text p.22 (UCDA mainstreamed into MAAIF Coffee Department)
Uganda,MAAIF,production,million_bags60kg,crop_year,2024/25,8.2,https://www.agriculture.go.ug/wp-content/uploads/2026/02/MAAIF-Statistical-Abstract-2024_-1.pdf,total; fiscal year Jul-Jun; MAAIF Statistical Abstract 2024 Table 11 (pdf p.21)
Uganda,UCDA,area_total,ha,crop_year,2000/01,307101,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2000-2001.pdf,"total area under coffee; coffee year Oct-Sep; UCDA AR 2000/01 section 3.2 text (pdf p.13); district Table 3.1 (pdf p.14) grand total prints 331,619 (internally inconsistent)"
Uganda,UCDA,area_total,ha,crop_year,2000/01,261767,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2000-2001.pdf,robusta; UCDA AR 2000/01 section 3.2 text (pdf p.13)
Uganda,UCDA,area_total,ha,crop_year,2000/01,45334,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2000-2001.pdf,arabica; UCDA AR 2000/01 section 3.2 text (pdf p.13)
Uganda,UCDA,area_total,ha,crop_year,2001/02,225494,https://ugandacoffee.go.ug/sites/default/files/2022-03/UCDA%20Annual%20Report_2001-2002.pdf,"total area now under coffee after discounting Coffee Wilt Disease losses plus 2001/02 new planting; district Table 3.1 G-TOTAL (pdf p.25); gross area at end 2000/01 in same table 319,619 ha"
